id,kode_3_digit_id,kode_4_digit,judul,deskripsi
430,174,6641,Penyelenggara Sistem Pembayaran,"Subgolongan ini mencakup kegiatan yang berkaitan dengan penyediaan jasa dalam rangka pemindahan sejumlah nilai uang dari satu pihak ke pihak lainnya yang dilaksanakan oleh bank maupun selain bank, termasuk yang dilakukan dengan menggunakan teknologi yang menghasilkan produk, layanan, teknologi, dan/atau model bisnis baru."
431,174,6642,Penyelenggara Kegiatan Jasa Pengolahan Uang Rupiah,Subgolongan ini mencakup kegiatan yang berkaitan dengan kegiatan jasa pengolahan uang rupiah.
432,175,6811,Real estat yang dimiliki sendiri atau disewa,"Subgolongan ini mencakup : - Pembelian, penjualan, penyewaan, dan pengoperasian real estat milik sendiri atau sewa, seperti bangunan apartemen dan hunian, bangunan non hunian termasuk fasilitas penyimpanan/gudang, mall dan pusat perbelanjaan, tanah, tempat penyelenggaraan pertemuan, perjalanan insentif, konferensi, pameran dan event khusus - Penyediaan rumah dan flat atau apartemen dengan atau tanpa perabotan untuk digunakan secara permanen, baik dalam bulanan atau tahunan Subgolongan ini mencakup : - Pengembangan gedung untuk dioperasikan sendiri, sebagai contoh untuk penyewaan ruang-ruang di gedung tersebut - Pembagian real estat menjadi tanah kapling tanpa pengembangan lahan- Pengoperasian kawasan untuk hunian untuk rumah yang dapat dipindah-pindah Subgolongan ini tidak mencakup : - Pembangunan gedung untuk dijual, lihat 4101 - Pembagian dan pengembangan lahan, lihat 4291- Pengoperasian hotel, suite hotel dan akomodasi atau penginapan sejenisnya, lihat 5511 - Pengoperasian apartemen hotel, kondominium hotel dan akomodasi atau penginapan sejenisnya, lihat 5519 - Pengoperasian bumi perkemahan, taman karavan dan akomodasi sejenis, lihat 5519 - Pengoperasian hostel pekerja, asrama dan akomodasi sejenisnya, lihat 5590"
433,175,6812,Kawasan Pariwisata,"Subgolongan ini mencakup : - Pengusahaan lahan dengan luas sekurang-kurangnya 100 hektar dengan menata dan membagi lebih lanjut menjadi satuan-satuan simpul atau lingkungan tertentu, membangun atau menyewakan satuan-satuan simpul untuk pembangunan usaha sarana dan prasarana wisata yang diperlukan dengan persyaratan yang telah dipersiapkan sebelumnya, melaksanakan dan atau mengawasi pembangunan usaha pariwisata sesuai persyaratan yang ada serta membangun atau menyediakan tempat untuk keperluan administrasi usaha kawasan pariwisata."
434,175,6813,Kawasan Industri,"Subgolongan ini mencakup : - Pengusahaan lahan dengan luas sekurang-kurangnya 50 hektar dalam satu hamparan yang dijadikan kawasan tempat pemusatan kegiatan industri yang dilengkapi dengan sarana dan prasarana penunjang yang dikembangkan dan dikelola oleh Perusahaan Kawasan Industri yang telah memiliki Izin Usaha Kawasan Industri - Pengusahaan lahan Kawasan Industri Tertentu untuk Usaha Mikro, Kecil, dan Menengah paling rendah 5 (lima) hektar dalam satu hamparan."
435,176,6820,Real estat atas dasar balas jasa (fee) atau kontrak,"Subgolongan ini mencakup kegiatan penyediaan real estat atas dasar balas jasa atau kontrak, termasuk jasa yang berkaitan dengan real estat seperti : - Kegiatan agen dan makelar real estat- Perantara pembelian, penjualan dan penyewaan real estat atas dasar balas jasa atau kontrak - Pengelolaan real estat atas dasar balas jasa atau kontrak- Jasa penaksiran real estat- Agen pemegang wasiat real estat Subgolongan ini tidak mencakup : - Kegiatan hukum, lihat 6910- Jasa penunjang fasilitas, lihat 8110- Pengelolaan fasilitas, seperti pangkalan militer, penjara dan fasilitas lain kecuali pengelolaan fasilitas komputer, lihat 8110"
436,177,6910,Aktivitas Hukum,"Subgolongan ini mencakup : - Perwakilan hukum dari kepentingan sebuah pihak melawan pihak yang lain, sebelum atau setelah pengadilan atau badan hukum atau di bawah pengawasan orang yang menjadi anggota pengadilan, seperti bantuan nasihat dan perwakilan dalam kasus perdata, bantuan nasihat dan perwakilan dalam kasus pidana, bantuan nasihat dan perwakilan dalam hubungan dengan perselisihan tenaga kerja - Bantuan nasihat dan konseling umum, persiapan dokumen hukum, dalam hal dokumen badan hukum, perjanjian kerjasama atau dokumen yang serupa dalam kaitan dengan pembentukan perusahaan, hak paten dan hak cipta, penyiapan akta notaris, surat wasiat, trust dan sebagainya- Aktivitas lainnya notaris umum, notaris hukum sipil, juru sita, arbiter, pemeriksa dan liperi Subgolongan ini tidak mencakup : - Aktivitas pengadilan hukum, lihat 8423"
437,178,6920,"Aktivitas akuntansi, pembukuan dan pemeriksa; konsultasi pajak","Subgolongan ini mencakup : - Perekaman transaksi komersial dari bisnis atau lainnya - Persiapan atau pemeriksaan/audit laporan keuangan - Pengujian laporan dan sertifikasi keakuratannya - Penyiapan pengembalian pajak pendapatan usaha atau perorangan - Aktivitas bantuan nasihat dan perwakilan (selain perwakilan hukum) atas nama klien dihadapan petugas pajak Subgolongan ini tidak mencakup : - Aktivitas pengolahan data dan tabulasi, lihat 6311 - Konsultasi manajemen seperti rancangan sistem akuntansi, program akuntansi biaya, prosedur kontrol pengeluaran, lihat 7020 - Pungutan tagihan, lihat 8291"
438,179,7010,Aktivitas Kantor Pusat,Subgolongan ini mencakup pengawasan dan pengelolaan unit-unit lain dari perusahaan atau enterprise
439,180,7020,Aktivitas Konsultasi Manajemen,"Subgolongan ini mencakup penyediaan bantuan nasihat, bimbingan dan operasional usaha dan permasalahan organisasi dan manajemen lainnya, seperti perencanaan strategi dan organisasi"
440,181,7110,Aktivitas arsitektur dan keinsinyuran serta konsultasi teknis ybdi,"Subgolongan ini mencakup kegiatan penyediaan jasa arsitektur, jasa keinsinyuran, jasa drafting produksi dokumen konstruksi, jasa inspeksi gedung atau bangunan dan jasa survei dan pemetaan dan jasa sejenisnya. Subgolongan ini mencakup : - Aktivitas ini mencakup kegiatan penyediaan jasa arsitek, jasa keinsinyuran, jasa produksi dokumen konstruksi, jasa inspeksi gedung atau bangunan dan jasa survei dan pemetaan dan jasa sejenisnya. - Perancangan teknik dan kegiatan konsultasi, seperti permesinan, pabrik dan proses industri"
441,182,7120,Analisis dan uji teknis,"Subgolongan ini mencakup : - Kegiatan uji fisik, kimia dan analisis lainnya dari semua jenis material dan produk, mencakup uji akustik dan vibrasi (getar), uji komposisi dan kemurnian mineral dan sebagainya, kegiatan pengujian dalam bidang kesehatan makanan, termasuk uji penyakit hewan dan kontrol yang berhubungan dengan produksi makanan, uji karakteristik fisik dan kinerja material, seperti kekuatan, ketebalan, daya tahan, radioaktif dan lain-lain, uji kualifikasi dan ketahanan, uji kinerja dari mesin keseluruhan"
442,183,7210,Penelitian dan pengembangan ilmu pengetahuan alam dan ilmu teknologi dan rekayasa,Subgolongan ini mencakup penelitian dan pengembangan ilmu pengetahuan alam dan ilmu teknologi dan rekayasa seperti penelitian bioteknologi dan pengembangan eksperimental. Subgolongan ini mencakup : - Penelitian dan pengembangan ilmu pengetahuan alam- Penelitian dan pengembangan ilmu teknik dan teknologi- Penelitian dan pengembangan ilmu pengetahuan medis/kedokteran- Penelitian dan pengembangan bioteknologi- Penelitian dan pengembangan ilmu pengetahuan pertanian- Penelitian dan pengembangan antar cabang ilmu pengetahuan terutama ilmu pengetahuan alam dan teknik- Penelitian dan pengembangan ketenaganukliran
443,184,7220,Penelitian dan pengembangan ilmu pengetahuan sosial dan humaniora,"Subgolongan ini mencakup : - Penelitian dan pengembangan ilmu pengetahuan sosial- Penelitian dan pengembangan humaniora- Penelitian dan pengembangan antarcabang ilmu pengetahuan terutama ilmu pengetahuan sosial dan humaniora Subgolongan ini tidak mencakup : - Penelitian pasar, lihat 7320"
444,185,7310,Periklanan,"Subgolongan ini mencakup penyediaan berbagai jasa periklanan (baik dengan kemampuan sendiri atau disubkontrakkan), meliputi jasa bantuan penasihat, kreatif, produksi bahan periklanan, perencanaan dan pembelian media. Subgolongan ini mencakup : - Kreasi dan realisasi promosi iklan, seperti penciptaan dan penempatan iklan di surat kabar, majalah dan tabloid, radio, televisi, internet dan media lainnya"
445,186,7320,Penelitian pasar dan jajak pendapat masyarakat,"Subgolongan ini mencakup : - Penyelidikan terhadap potensi pasar, penerimaan dan pengenalan produk serta kebiasaan membeli dari konsumen untuk tujuan promosi penjualan dan pengembangan produk baru, termasuk analisis statistik terhadap hasilnya - Penyelidikan terhadap sekelompok pendapat dari masyarakat tentang persoalan politik, ekonomi dan sosial serta analisis statistiknya"
446,187,7411,Aktivitas Desain Industri,"Subgolongan ini mencakup :Aktivitas bidang usaha desain industri yaitu merencanakan, menciptakan, dan mengembangkan desain, spesifikasi yang mengoptimalkan penggunaan, nilai dan tampilan produk, termasuk penentuan bahan, konstruksi, mekanisme, bentuk, warna dan penyelesaian akhir permukaan produk, pendekatan kepada kebutuhan dan karasteristik manusia, ergonomi, pengenalan pasar dan efisien dalam produksi, distribusi, penggunaan dan produksi.Subgolongan ini tidak mencakup :- Perancangan dan pemrograman halaman web, lihat 6201- Perancangan arsitektur, lihat 7110- Perancangan teknik dan rekayasa, yaitu penerapan konsep dan hukum fisik teknik dalam perancangan mesin, materi, instrumen, struktur, proses dansistem, lihat 7110- Perancangan panggung teater, lihat 9001"
447,187,7412,Aktivitas Desain Interior,"Subgolongan ini mencakup kegiatan penyediaan jasa konsultasi desain interior/desain ruang dalam, yaitu merencanakan/merancang ruang dalam atau interior dari bangunan atau gedung berdasarkan kegiatan manusia, fungsi ruangan dan untuk mendapatkan hasil suasana/atmosphere dengan mempertimbangkan unsur-unsur: keamanan, kesehatan, keselamatan, kenyamanan, penunjang penderita disabilitas, dan estetika. Dalam bidang desain interior, selain jasa perencanaan, juga mencakup jasa survey, jasa studi kelayakan, jasa drafting, jasa desain artist impression, jasa supervisi/pengawasan interior bangunan/gedung, jasa estimasi harga/QS dan jasa manajemen proyek di dalam konstruksi perencanaan desain interior. Termasuk Desain interior pada bangunan gedung maupun bangunan sipil lainnya."
448,187,7413,Aktivitas Desain Komunikasi Visual/ Desain Grafis,"Subgolongan ini mencakup kegiatan penyediaan jasa desain komunikasi visual/desain grafis secara manual maupun digital, serta statis (tidak bergerak) maupun dinamis (bergerak, interaktif), pada media cetak, layar (gawai, tv, komputer, layar LED dan sejenisnya), luring, daring atau virtual, yang berhubungan dengan pembuatan materi dengan fungsi identifikasi, informasi dan persuasi yang diimplementasikan pada identitas jenama (brand), logo, desain iklan, infografik, dan stasioneri"
449,187,7414,Aktivitas Desain Konten Kreatif,Subgolongan ini mencakup kegiatan perencanaan konten kreatif yang meliputi :- Penelitian dan pengembangan konten kreatif- Perencanaan visual dan alur cerita - Perencanaan waktu kerja serta penganggaran- Perencanaan system kerja produksi- Pembuatan dokumen teknis untuk acuan produksi- dan kegiatan lain yang menunjang.
450,188,7420,Aktivitas fotografi,"Subgolongan ini mencakup : - Produksi foto komersil dan konsumen, seperti Fotografi untuk paspor, sekolah, pernikahan dan lain-lain"
451,189,7431,Aktivitas Sertifikasi Hasil Pendidikan Dan/Atau Pelatihan Berbasis Kompetensi,Subgolongan ini mencakup lembaga yang memberikan sertifikat dan/atau ijazah berdasarkan uji kompetensi kepada personel yang telah mengikuti pendidikan dan/atau pelatihan yang diselenggarakannya berdasarkan kurikulum.
452,189,7432,Aktivitas Sertifikasi Profesi/Personel Independen,Subgolongan ini mencakup lembaga (pemerintah/publik) yang independen dan imparsial melakukan jasa sertifikasi terhadap kompetensi seseorang berdasarkan uji kompetensi.
453,190,7490,"Aktivitas profesional, ilmiah dan teknis lainnya ytdl","Subgolongan ini mencakup : - Aktivitas penerjemah dan interpreter- Aktivitas broker bisnis, yaitu pengaturan pembelian dan penjualan dari bisnis usaha berskala kecil dan menengah, termasuk praktik profesional, tetapi tidak termasuk makelar real estat - Aktivitas broker hak paten (pengaturan pembelian dan penjualan hak paten) - Aktivitas penilaian selain real estat dan asuransi (untuk barang antik, perhiasan dan lain-lain) - Audit rekening dan informasi tarif barang atau muatan- Aktivitas pengukuran kuantitas- Aktivitas peramalan cuaca- Konsultasi keamanan- Konsultasi ilmu pertanian (agronomist)- Konsultasi lingkungan- Konsultasi teknik lain- Aktivitas konsultan selain konsultan arsitek, teknik dan manajemen Subgolongan ini juga mencakup : - Aktivitas yang dilakukan oleh agen atau perwakilan atas nama perorangan yang biasa terlibatkan dalam pembuatan gambar bergerak, produksi teater atau hiburan lainnya atau atraksi olahraga dan penempatan buku, permainan (sandiwara, musik dan lain-lain), hasil seni, fotografi dan lain-lain, dengan publiser, produser dan lain-lain Subgolongan ini tidak mencakup : - Perdagangan besar kendaraan bermotor secara lelang, lihat 4510- Kegiatan lelang on-line (eceran), lihat 4791- Kegiatan rumah lelang (eceran), lihat 4799- Kegiatan makelar real estat, lihat 6820- Kegiatan pembukuan, lihat 6920- Kegiatan konsultasi manajemen, lihat 7020- Kegiatan konsultasi arsitek dan teknik, lihat 7110- Kegiatan desain teknik, lihat 7110- Tampilan iklan dan perancangan iklan lain, lihat 7310- Pembuatan stan serta struktur dan tempat pamer lain, lihat 7310- Kegiatan penyelenggara pameran dagang dan konvensi, lihat 8230- Kegiatan lelang bebas, lihat 8299- Administrasi dari program loyalti, lihat 8299- Konseling kredit dan debit konsumen, lihat 8899- Kegiatan penulis buku ilmiah dan teknik, lihat 9002- Kegiatan jurnalis bebas, lihat 9002"
454,191,7500,Aktivitas Kesehatan Hewan,"Subgolongan ini mencakup : - Aktivitas perawatan dan pemeriksaan kesehatan hewan untuk hewan ternak - Aktivitas perawatan dan pemeriksaan kesehatan hewan untuk hewan piaraan Aktivitas ini dilakukan oleh dokter hewan yang memenuhi syarat pada di rumah sakit hewan seperti ketika mengunjungi peternakan, kandang atau rumah dalam hal konsutasi pribadi dan ruang operasi atau tempat lain. Subgolongan ini juga mencakup : - Aktivitas asisten dokter hewan atau pembantu pribadi dokter hewan lainnya - Aktivitas klinik patologi dan diagnosis lain terhadap hewan - Aktivitas ambulans hewan- Aktivitas vaksinasi hewan Subgolongan ini tdak mencakup : - Aktivitas pemeliharaan hewan ternak tanpa perawatan kesehatan, lihat 0162 - Pencukuran biri-biri, lihat 0162- Jasa pengujian kumpulan ternak, jasa droving, jasa agistment, pembersihan kandang, pengebirian kebiri, lihat 0162 - Aktivitas yang berhubungan dengan inseminasi buatan, lihat 0162- Aktivitas pemeliharaan hewan piaraan tanpa perawatan kesehatan, lihat 9699"
455,192,7710,"Aktivitas Penyewaan dan Sewa Guna Usaha Tanpa Hak Opsi Mobil, Bus, Truk Dan Sejenisnya","Subgolongan ini mencakup : - Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi (operational leasing) berbagai jenis kendaraan, seperti mobil penumpang, truk, trailer (kereta gandeng) dan kendaraan rekreasi tanpa sopir Subgolongan ini tidak mencakup : - Kegiatan penyewaan bus atau truk dengan sopir, lihat golongan 492, 494 - Kegiatan pembiayaan/financial leasing, lihat 6491"
456,193,7721,Aktivitas penyewaan dan sewa guna usaha tanpa hak opsi alat rekreasi dan olahraga,"Subgolongan ini mencakup : - Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi (operational leasing) alat rekreasi dan olahraga, seperti kapal pesiar, perahu kano, perahu layar, sepeda, kursi dan payung pantai, alat olahraga lainnya termasuk peralatan ski Subgolongan ini tidak mencakup : - Kegiatan penyewaan kaset video dan disket, lihat 7722- Kegiatan penyewaan barang pribadi dan rumah tangga lainnya, lihat 7729 - Kegiatan penyewaan alat untuk hobi dan kesenangan sebagai bagian terintegrasi dari fasilitas rekreasi, lihat 9329"
457,193,7722,"Aktivitas penyewaan kaset video, CD, VCD/DVD Dan Sejenisnya","Subgolongan ini mencakup penyewaan kaset video, rekaman, CD, VCD/DVD dan lain-lain."
458,193,7729,Aktivitas penyewaan dan sewa guna usaha tanpa hak opsi barang pribadi dan rumah tangga lain ytdl,"Subgolongan ini mencakup kegiatan penyewaan semua jenis barang pribadi atau rumah tangga, untuk keperluan rumah tangga atau industri (kecuali alat rekreasi dan olahraga)    Subgolongan ini mencakup :  - Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi semua jenis barang pribadi atau rumah tangga, seperti tekstil, pakaian jadi dan alas kaki, perhiasan, furnitur rumah tangga, tembikar dan gelas, alat makan minum dan dapur, alat listrik, perabot rumah tangga  - Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi alat musik- Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi peralatan pesta, seperti dekor dan kostum  - Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi barang cetakan dan penerbitan, seperti buku, jurnal, majalah  - Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi bunga dan tanaman- Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi mesin dan alat untuk amatir atau sebagai hobi misal alat perkakas untuk memperbaiki rumah  - Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi alat elektronik untuk penggunaan rumah tangga       Subgolongan ini tidak mencakup :  - Kegiatan pembiayaan (financial leasing), lihat 6491- Kegiatan penyewaan mobil, truk, trailer dan kendaraan rekreasi tanpa sopir, lihat 7710  - Kegiatan penyewaan barang rekreasi dan olahraga, lihat 7721- Kegiatan penyewaan kaset video dan disket, lihat 7722- Kegiatan penyewaan sepeda motor dan karavan tanpa sopir, lihat 7731- Kegiatan penyewaan furnitur kantor, lihat 7739- Penyiapan kain linen, seragam kerja, dan barang terkait oleh penatu, lihat 9620"
459,194,7731,Aktivitas Penyewaan dan Sewa Guna Tanpa Hak Opsi Alat Transportasi,"Subgolongan ini mencakup kegiatan penyewaan dan sewa guna usaha tanpa hak opsi (operasional leasing) mesin, peralatan dan barang berwujud tanpa operator yang umumnya dipakai sebagai barang modal usaha. Golongan ini juga mencakup semua jenis peralatan yang digunakan dalam proses produksi.- Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi alat transportasi darat (selain mobil, bus, truk, dan sejenisnya) tanpa sopir, seperti sepeda motor, karavan dan camper dan lain-lain dan kendaraan kereta api (kendaraan yang menggunakan rel)- Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi alat transportasi air tanpa operator, seperti perahu boat dan kapal komersil - Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi alat transportasi udara tanpa operator, seperti pesawat terbang dan balon udara Subgolongan ini tidak mencakup :- Kegiatan penyewaan alat tranportasi air dengan operator, lihat bagiaan 50- Kegiatan penyewaan alat trasportasi udara dengan operator, lihat bagian 51- Kegiatan penyewaan kapal pesiar, lihat 7721- Kegiatan penyewaan sepeda, lihat 7721"
460,194,7732,Aktivitas Penyewaan dan Sewa Guna Tanpa Hak Opsi Mesin dan Peralatan Industri Kreatif,"Subgolongan ini mencakup kegiatan penyewaan dan sewa guna barang hak tanpa opsi berupa alat kebutuhan produksi konten kreasi yang mencakup alat rekam gambar & suara, serta alat prosesing digital. Subgolongan ini tidak mencakup:- Kegiatan pembiayaan (financial leasing), lihat 6491"
461,194,7739,"Aktivitas Penyewaan dan Sewa Guna Tanpa Hak Opsi Mesin, Peralatan, dan Barang Berwujud Lainnya","Subgolongan ini mencakup kegiatan penyewaan dan sewa guna usaha tanpa hak opsi (operasional leasing) mesin, peralatan dan barang berwujud lainnya, tanpa operator yang umumnya dipakai sebagai barang modal usaha. Golongan ini juga mencakup semua jenis peralatan yang digunakan dalam proses produksi.- Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi tanpa operator, dari mesin dan alat lain yang secara umum digunakan sebagai barang modal oleh industri, seperti mesin penggerak atau uap dan turbin, perkakas mesin, alat pertambangan dan perminyakan, peralatan alat pengukur dan pemeriksa, mesin ilmiah, komersil dan industri lainnya- Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi alat pertanian dan kehutanan tanpa operator, seperti persewaan produk yang dihasilkan oleh subgolongan 2821, contohnya traktor pertanian dan lain-lain- Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi alat konstruksi dan teknik sipil tanpa operator, seperti lori derek (crane lorries) dan tangga dan panggung kerja, tanpa pemancangan dan pembongkaran (scaffold dan work platform)- Kegiatan penyewaan dan sewa guna usaha tanpa hak opsi mesin dan alat kantor tanpa operator, seperti komputer dan peralatan piranti komputer, mesin duplikasi, mesin ketik dan mesin pengolah kata, mesin dan alat penghitung seperti cash register, kalkulator elektronik dan furnitur kantor Subgolongan ini juga mencakup :- Kegiatan penyewaan kontainer akomodasi atau kantor- Kegiatan penyewaan kontainer- Kegiatan penyewaan pallet (alas kontainer)- Kegiatan penyewaan hewan (misal ternak, kuda pacu)Subgolongan ini tidak mencakup :- Kegiatan penyewaan mesin atau alat pertanian dan kehutanan dengan operator, lihat 0161, 0240- Kegiatan penyewaan mesin atau alat konstruksi dan teknik sipil dengan operator, lihat bagian 43"
462,195,7740,"Sewa guna usaha tanpa hak opsi Intelektual Properti, bukan karya hak cipta","Subgolongan ini mencakup kegiatan yang memperbolehkan pihak lain untuk menggunakan aset non finansial di mana pembayaran royalti atau balas jasa lisensi yang dibayar ke pemegang aset. Penggunaan aset tersebut dapat berbagai macam bentuk, seperti izin reproduksi, digunakan dalam proses atau produksi berikut, pengoperasian bisnis di bawah sistem waralaba dan lain-lain. Pemilik sekarang mungkin yang membuat atau mungkin tidak aset tersebut. Subgolongan ini mencakup : - Sewa guna usaha tanpa hak opsi (operational leasing) intelektual properti yang tak berwujud (bukan karya/hak cipta seperti buku atau piranti lunak) - Penerimaan royalti atau balas jasa lisensi untuk penggunaan, seperti entitas yang dipatenkan, trade mark dan service mark, brand name, hak eksplorasi barang tambang/mineral, perjanjian franchise/waralaba dan intelektual properti yang tak berwujud lainnya Subgolongan ini tidak mencakup : - Penerimaan pendapatan dari hak dan penerbitan buku dan software, film dan musik, lihat golongan pokok 58, 59 - Produksi, produksi kembali dan distribusi karya/hak cipta (buku, piranti lunak, film), lihat golongan pokok 58, 59 - Kegiatan penyewaan real estat, lihat 681- Kegiatan penyewaan aset berwujud (barang), lihat kelompok 771, 772, 773- Kegiatan penyewaan kaset video dan disket, lihat 7722- Kegiatan penyewaan buku, lihat 7729"
463,196,7810,Aktivitas penempatan tenaga kerja,"Subgolongan ini mencakup pendaftaran pekerjaan dan penempatan tenaga kerja pada suatu pekerjaan, di mana seseorang yang ditempatkan bukan sebagai pekerja dari perusahaan penempatan tenaga kerja.Subgolongan ini mencakup : - Pencarian pekerja atau buruh, penyeleksian dan penempatan termasuk pencarian dan penempatan pekerja atau buruh eksekutif - Kegiatan agensi casting seperti pemilihan pemain teater dan sejenisnya- Kegiatan penempatan tenaga kerja on-lineSubgolongan ini tidak mencakup : - Kegiatan agen atau sponsor artis dan pemain teater perorangan, lihat 7490"
464,197,7820,Aktivitas penyediaan tenaga kerja waktu tertentu,"Subgolongan ini mencakup kegiatan penyediaan tenaga kerja untuk pemberi kerja pada jangka waktu tertentu dalam rangka penambahan tenaga kerja, di mana penyediaan tenaga kerja adalah pegawai tidak tetap atau sementara yang membantu suatu unit. Kegiatan yang diklasifikasikan di sini tidak menyediakan pengawas langsung untuk pekerja sementara yang ditempatkan pada pemberi kerja."
465,198,7830,Penyediaan sumber daya manusia dan manajemen fungsi sumber daya manusia,"Subgolongan ini mencakup kegiatan penyediaan sumber daya manusia dan jasa manajemen sumber daya manusia untuk pemberi kerja. Kegiatan ini dikhususkan untuk menyelenggarakan sumber daya manusia dan tugas manajemen personil. Kegiatan ini menyajikan riwayat kerja pekerja dalam hal yang berhubungan dengan upah, pajak dan masalah keuangan dan sumber daya lainnya. Subgolongan ini tidak mencakup : - Penyediaan fungsi sumber daya manusia bersama dengan pengawasan atau pengelolaan bisnis, lihat subgolongan yang berhubungan dengan masing-masing kegiatan ekonomi dari bisnis tersebut - Penyediaan sumber daya manusia sementara untuk memenuhi kebutuhan penambahan tenaga kerja."
466,199,7841,Pelatihan Kerja Pemerintah,Subgolongan ini mencakup penyediaan pelatihan kerja yang dikelola oleh pemerintah guna memberikan peningkatan kompetensi melalui pelatihan kerja yang diselenggarakan sesuai kebutuhan industri/pengguna.
467,199,7842,Pelatihan Kerja Swasta,Subgolongan ini mencakup penyediaan pelatihan kerja yang dikelola oleh swasta guna memberikan peningkatan kompetensi melalui pelatihan kerja yang diselenggarakan sesuai kebutuhan industri/pengguna.
468,199,7843,Pelatihan Kerja Perusahaan,Subgolongan ini mencakup penyediaan pelatihan kerja yang dikelola oleh perusahaan guna memberikan peningkatan kompetensi bagi karyawan/peserta pelatihan melalui pelatihan yang diselenggarakan sesuai kebutuhan perusahaan/industri.
469,200,7911,Aktivitas Agen Perjalanan,"Subgolongan ini mencakup kegiatan agen, terutama yang melakukan penjualan paket wisata, paket tur, paket ibadah umroh dan haji khusus, jasa transportasi dan akomodasi berdasarkan penjualan partai besar atau eceran pada masyarakat umum dan klien komersil."
470,200,7912,Aktivitas Biro Perjalanan,"Subgolongan ini mencakup kegiatan penyusunan dan pengemasan tur yang dijual melalui agen perjalanan atau secara langsung oleh penyelenggara tur, paket wisata, paket ibadah umroh dan haji khusus. Tur dan paket tersebut mencakup beberapa atau seluruh dari hal-hal berikut, seperti transportasi, akomodasi, makanan dan kunjungan ke museum, tempat sejarah atau budaya, teater, kegiatan musik atau olahraga."
471,201,7991,Jasa informasi pariwisata,"Subgolongan ini mencakup kegiatan penyediaan informasi mengenai obyek dan daya tarik wisata, sarana pariwisata, jasa pariwisata, transportasi dan informasi lainnya yang diperlukan oleh wisatawan. Penyebaran informasi tentang usaha pariwisata atau informasi lain yang diperlukan wisatawan melalui media cetak, elektronik atau media komunikasi lain. Termasuk juga kegiatan pemberian informasi mengenai layanan pemesanan, akomodasi, restoran, penerbangan, angkutan darat dan angkutan laut."
472,201,7992,Jasa pramuwisata dan interpreter wisata,"Subgolongan ini mencakup kegiatan jasa yang memberikan bimbingan, penerangan dan petunjuk tentang obyek wisata serta membantu segala sesuatu yang diperlukan wisatawan termasuk pemahaman dan edukasi pentingnya kelestarian alam. Termasuk juga kegiatan perusahaan yang menyediakan tenaga pramuwisata dan atau mengkoordinasikan tenaga pramuwisata lepas untuk memenuhi kebutuhan wisatawan secara perorangan atau kebutuhan biro perjalanan wisata."
473,201,7999,Jasa reservasi lainnya ybdi ytdl,"Subgolongan ini mencakup : - Peyediaan jasa pemesanan lainnya yang berkaitan dengan perjalanan, seperti transportasi, hotel, restoran, sewa mobil, kegiatan hiburan dan olahraga - Peyediaan jasa time share exchange (akomodasi) - Kegiatan penjualan tiket untuk event tertentu seperti theater, olahraga dan acara hiburan dan kesenangan lainnya - Dan kegiatan ybdi ytdl Subgolongan ini tidak mencakup : - Kegiatan agen dan biro perjalanan, lihat 7911, 7912- Manajemen dan pengelolaan kegiatan seperti pertemuan, konvensi dan konferensi, lihat 8230"
474,202,8010,Aktivitas keamanan swasta (pribadi),"Subgolongan ini mencakup kegiatan penyediaan satu atau lebih dari jasa berikut, seperti jasa penjaga atau patroli, pengambilan dan pengiriman uang, kuitansi atau benda berharga lain dengan orang dan alat untuk melindungi properti ketika dalam perjalanan. Subgolongan ini mencakup kegiatan penyediaan: - Jasa mobil lapis baja- Jasa pengawal pribadi - Jasa poligraf- Jasa sidik jari - Jasa penjaga keamanan Subgolongan ini tidak mencakup : - Kegiatan ketertiban dan keselamatan umum, lihat 8423"
