id,kode_2_digit_id,kode_3_digit,judul,deskripsi
201,70,799,Jasa Reservasi Lainnya dan Kegiatan Ybdi,"Golongan ini mencakup kegiatan pemasaran dan promosi jasa untuk konvensi atau rapat dan pengunjung dengan menyediakan informasi dan bantuan bagi organisasi untuk menentukan tempat, akomodasi dan jasa pemesanan lain yang berhubungan dengan perjalanan. Golongan ini mencakup jasa time share exchange (pertukaran waktu bersama dalam hal akomodasi) dan kegiatan penjualan tiket untuk pertunjukkan hiburan dan menyenangkan."
202,71,801,Aktivitas keamanan swasta (pribadi),"Golongan ini mencakup kegiatan yang menyediakan satu atau lebih jasa-jasa berikut ini, seperti jasa patroli dan penjagaan dan jasa pengaturan keamanan barang berharga dalam penyimpanan. Kegiatan ini mencakup jasa kendaraan lapis baja dan bodyguard dan jasa penjaga keamanan, polygraph dan fingerprinting."
203,71,802,Aktivitas Jasa sistem keamanan,"Golongan ini mencakup kegiatan pengawasan sistem tanda bahaya atau alarm untuk keamanan, seperti tanda bahaya untuk pencuri dan kebakaran, termasuk kegiatan pemeliharaannya, seperti pemasangan, perbaikan, pembangunan kembali dan pengaturan secara mekanik atau peralatan penguncian elektronik, peti kemas dan ruangan besi."
204,71,803,Aktivitas penyelidikan,"Golongan ini mencakup kegiatan penyedia jasa penyelidikan dan detektif. Kegiatan semua penyelidik pribadi atau swasta, tidak bergantung jenis klien atau tujuan dari penyelidikan dicakup pada golongan ini."
205,72,811,Aktivitas Penyedia gabungan jasa penunjang fasilitas,"Golongan ini mencakup kegiatan penyediaan tenaga operasional untuk menjalankan gabungan jasa penunjang dalam fasilitas klien. Kegiatan yang diklasifikasikan di sini khususnya menyediakan gabungan jasa, seperti pembersihan interior umum, pemeliharaan, pembuangan sampah, keamanan dan penjagaan, pengiriman surat, penerimaan tamu, laundry dan jasa yang berkaitan dengan operasi penunjang dalam fasilitas. Kegiatan ini menyediakan tenaga operasi untuk menjalankan kegiatan penunjang ini, tetapi tidak terkait langsung dengan atau bertanggung jawab pada kegiatan utama klien. Golongan ini tidak mencakup kegiatan penyediaan hanya satu jasa penunjang saja (contoh jasa pembersihan interior umum), penyediaan tenaga manajemen dan operasional untuk menjalankan keseluruhan establishmen klien, seperti hotel, restoran, tambang atau rumah sakit, lihat golongan kegiatan yang mengoperasikan, pengaturan pada manajemen dan operasional tempat sistem komputer klien dan atau fasilitas pengolahan data dan pengoperasian fasilitas lembaga pemasyarakatan berdasarkan balas jasa dan kontrak."
206,72,812,Aktivitas Kebersihan,"Golongan ini mencakup kegiatan penyedia jasa kebersihan interior umum semua jenis gedung atau bangunan, jasa kebersihan eksterior bangunan atau gedung, jasa kebersihan khusus untuk bangunan atau gedung atau jasa kebersihan khusus lainnya, pembersihan mesin industri, jasa kebersihan jalan raya dan kapal tanker laut. Kegiatan pemusnahan dan pembasmian hama atau kuman di gedung atau bangunan atau mesin industri, pembersihan botol, penyapuan jalan dan pengangkatan es dan salju. Golongan ini tidak mencakup kegiatan pengontrolan hama pertanian (0161), pembersihan dengan uap panas, peledakan pasir dan kegiatan serupa untuk eksterior bangunan (4390), pencucian karpet dan permadani, pembersihan tirai dan gorden (9620), dan pembersihan bangunan baru segera setelah pembangunan (4330)."
207,72,813,Aktivitas Jasa perawatan dan pemeliharaan taman,"Golongan ini mencakup kegiatan penanaman, perawatan dan perbaikan taman dan kebun untuk perumahan, gedung-gedung, tanah lapang umum dan jalan tol, aliran air dan taman lain. Golongan ini juga mencakup kegiatan jasa pemeliharaan tanah dalam rangka menjaga kondisi secara ekologi tetap baik."
208,73,821,Aktivitas Administrasi Kantor dan Penunjang Kantor,"Golongan ini mencakup penyediaan sekumpulan jasa ketatausahaan sehari-hari, seperti perencanaan keuangan, membuat catatan rekord dan tagihan, logistik dan distribusi fisik dan personil untuk pihak lainnya atas dasar balas jasa dan kontrak. Golongan ini juga mencakup kegiatan pendukung untuk pihak lain berdasarkan balas jasa dan kontrak, yakni bisnis rutin yang terus menerus mendukung fungsi yang berusaha dan mengelola secara tradisional melakukan untuk kebutuhan sendiri. Kegiatan yang diklasifikasikan di golongan ini tidak menyediakan tenaga operasional untuk menjalankan keseluruhan operasional usaha. Kegiatan yang berkaitan dengan satu aspek khusus kegiatan tersebut diklasifikasikan menurut kegiatan khusus itu. Kegiatan rutin ini mencakup kegiatan fotokopi, penyiapan dokumentasi dan kegiatan penunjang kantor khusus lainnya."
209,73,822,Aktivitas call centre,"Golongan ini mencakup kegiatan pusat panggilan \""inbound call center\"", menjawab panggilan dari klien dengan menggunakan berbagai sistem atau metode sejenis untuk menerima perintah, menyediakan produk informasi, menghadapi permintaan bantuan atau menghadapi keluhan pelanggan, dan \""outbound call center\"" menggunakan metode sejenis untuk menjual atau memasarkan barang dan jasa pada pelanggan potensial, melakukan penelitian pasar atau pengumpulan pendapat masyarakat dan kegiatan serupa untuk klien."
210,73,823,Penyelenggara konvensi dan pameran dagang,"Golongan ini mencakup kegiatan pengaturan, promosi dan atau pengelolaan acara, seperti pameran dagang dan usaha, konvensi, konferensi dan rapat atau pertemuan, baik mencakup atau tidak pengelolaan dan penyediaan tenaga operasional fasilitas di mana acara tersebut dilaksanakan."
211,73,829,Aktivitas Jasa penunjang usaha ytdl,"Golongan ini mencakup semua kegiatan penunjang yang khususnya disediakan untuk usaha yang tidak diklasifikasikan di tempat lain, seperti kegiatan agen penerima pungutan dan kantor kredit"
212,74,841,Administrasi pemerintahan dan kebijakan ekonomi dan sosial,"Golongan ini mencakup keamanan dan keselamatan umum, peraturan mengenai kegiatan penyediaan pelayanan kesehatan, pendidikan, kebudayaan dan pelayanan sosial lain termasuk jaminan sosial dan hubungan usaha dan kontribusi yang membuat kegiatan usaha menjadi lebih efisien sebagai bagian dari administrasi badan pemerintah baik eksekutif maupun legislatif, termasuk pengelolaan fiskal, budget dan kebijakan, implementasi, administrasi dan operasi keseluruhan rencana dan pelayanan sosial dan ekonomi pada berbagai tingkat pemerintahan."
213,74,842,"Penyediaan Layanan Untuk Masyarakat Dalam Bidang Hubungan Luar Negeri, Pertahanan, Keamanan dan Ketertiban","Golongan ini mencakup kegiatan hubungan luar negeri, pertahanan, keamanan dan keselamatan negara. Golongan ini juga mencakup administrasi dan operasi misi diplomatik dan konsulat, operasi dan penyediaan informasi jasa kebudayaan, bantuan, perdagangan luar negeri. Keuangan internasional dan hubungan luar negeri secara teknis dan administrasi dan operasi pertahanan militer."
214,74,843,Jaminan sosial wajib,"Golongan ini mencakup kegiatan pendanaan dan administrasi jaminan sosial wajib yang diselenggarakan oleh pemerintah, seperti jaminan sosial kesehatan, kecelakaan kerja, pengangguran, pensiun, program yang menjamin kehilangan pendapatan yang disebabkan oleh kelahiran, cacat tubuh dan status kejandaan dan lain-lain."
215,75,851,Pendidikan Anak Usia Dini dan Dasar,"Golongan ini mencakup kegiatan yang menyediakan pendidikan akademis dan pendidikan terkait yang memberi siswa, pada umumnya anak-anak, suatu pendidikan dasar yang kuat dalam hal membaca, menulis dan berhitung serta pemahaman dasar mengenai subjek lain seperti sejarah, geografi, ilmu alam, ilmu sosial, seni dan musik. Pendidikan semacam ini juga disediakan untuk anak dengan usia di atas usia untuk masuk sekolah dasar.Golongan ini juga mencakup kegiatan penyediaan jasa pendidikan anak usia dini untuk anak usia pra sekolah dalam persiapan memasuki masa pendidikan selanjutnya. Golongan ini mencakup kegiatan penyediaan jasa pendidikan anak usia dini yang ditujukan kepada anak sejak lahir sampai dengan usia 6 (enam) tahun yang dilakukan melalui pemberian rangsangan pendidikan untuk membantu pertumbuhan dan perkembangan jasmani dan rohani agar anak memiliki kesiapan dalam memasuki pendidikan lebih lanjut."
216,75,852,Pendidikan menengah,"Golongan ini mencakup kegiatan yang menyediakan pendidikan menengah umum dan kejuruan. Pendidikan semacam ini biasanya terdiri lebih dari satu bidang studi yang membutuhkan banyak pengajar bidang studi tertentu dan lebih sering memperkerjakan beberapa pengajar unit memimpin kelas bidang studi tertentu. Program semacam ini dirancang agar siswa memenuhi syarat baik pendidikan umum untuk memasuki pendidikan yang lebih tinggi tanpa persyaratan bidang studi tertentu. Untuk pendidikan menengah kejuruan, tujuan dari program ini dapat mermacam-macam dari persiapan untuk lapangan pekerjaan umum atau pekerjaan yang sangat spesifik."
217,75,853,Pendidikan tinggi,"Golongan ini mencakup kegiatan yang menyediakan pendidikan akademik, profesi atau vokasi dan pemberian gelar akademik, profesi atau vokasi. Persyaratan yang diperlukan untuk memasuki tingkat pendidikan ini paling tidak lulus sekolah menengah umum atau pendidikan menengah kejuruan yang setingkat. Pengajaran mungkin dilakukan dalam bentuk yang berbeda dan melalui berbagai cara. Termasuk juga di sini program pendidikan diploma, sarjana, magister, spesialis dan doktor. Berbagai macam program studi di tawarkan pada tingkat ini. Beberapa program studi menekankan pengajaran teori dan lainnya lebih pada pengajaran praktik. Golongan ini juga mencakup sekolah seni pertunjukkan yang memberikan pendidikan yang lebih tinggi."
218,75,854,Pendidikan lainnya,"Golongan ini mencakup kegiatan pendidikan dan pelatihan lanjutan untuk pendidikan umum dan kejuruan, pengajaran dapat disediakan dalam berbagai cara komunikasi. Golongan ini juga mencakup pengajaran yang menawarkan kegiatan atletik, bahasa asing, seni, drama atau musik atau ketrampilan lain atau pelatihan khusus, yang tidak setara dengan golongan pendidikan tinggi. Pendidikan olahraga dan rekreasi mencakup penyediaan pengajaran kegiatan atletik untuk sekelompok individu, seperti yang diberikan di sekolah atau perkemahan. Pengajaran yang diberikan di sini mencakup olahraga, permainan dan pengajaran guru, termasuk pengajaran yoga. Pendidikan budaya mencakup pengajaran dalam seni, drama dan musik. Pendidikan ini resminya mengelola pengajaran tetapi pengajaran semacam ini tidak menunjuk pada saat diploma profesional, sarjana muda dan sarjana penuh. Golongan ini mencakup jasa tutorial akademis, lembaga bimbingan belajar, pusat belajar perbaikan, pengajaran bahasa, kecepatan membaca dan keagamaan. Golongan ini juga mencakup pelatihan ketrampilan seperti sekolah mengemudi mobil, mengemudi pesawat terbang, pelatihan penjaga pantai, pelatihan cara bertahan hidup, pelatihan teknik berbicara atau pidato dan komputer."
219,75,855,Kegiatan Penunjang Pendidikan,"Golongan ini mencakup kegiatan penyediaan jasa bukan pengajaran yang menunjang sistem atau proses pendidikan seperti jasa konsultasi, bimbingan penyuluhan, jasa pengujian dan evaluasinya dan pengelolaan program pertukaran pelajar."
220,76,861,Aktivitas rumah sakit,"Golongan ini mencakup kegiatan rumah sakit, yaitu kegiatan pengobatan atau medis dan diagnostik, termasuk kegiatan-kegiatan baik yang dilakukan rumah sakit umum maupun rumah sakit spesialis. Kegiatan pelayanan kesehatan ini utamanya ditujukan untuk pasien, yang dilakukan di bawah pengawasan langsung dokter medis dan termasuk jasa tenaga kesehatan, jasa laboratorium dan fasilitas tekniknya, jasa anestesi dan radiologi, jasa unit gawat darurat, penyediaan layanan ruang operasi atau jasa farmasi, jasa boga dan layanan rumah sakit lainnya, layanan pusat Keluarga Berencana (KB) yang menyediakan perawatan medis seperti sterilisasi dan penghentian kehamilan dengan penginapan."
221,76,862,Aktivitas praktik dokter dan dokter gigi,"Golongan ini mencakup kegiatan konsultasi medis pengobatan dengan obat-obatan untuk penyakit biasa atau khusus dan kesehatan gigi dan mulut oleh dokter praktek atau dokter spesialis. Kegiatan semacam ini dapat dilakukan oleh praktik perorangan dan di berbagai tempat. Golongan ini tidak mencakup kegiatan yang menghasilkan peralatan prostetik dan kesehatan gigi dan mulut dan kegiatan tenaga kesehatan seperti jasa bidan, perawat dan fisioterapi."
222,76,869,Aktivitas pelayanan kesehatan manusia lainnya,"Golongan ini mencakup kegiatan tenaga kesehatan lain untuk kesehatan masyarakat di berbagai bidang terapi. Kegiatan ini dapat dilakukan di klinik kesehatan dan di fasilitas kesehatan selain rumah sakit atau dimanapun kegiatan ini tidak melibatkan pengobatan medis. Kegiatan ini juga mencakup tenaga kesehatan yang mungkin bekerja terpisah dari dokter medis, kegiatan laboratorium medis darah, sperma, bank organ transplant dan lain-lain. Golongan ini juga mencakup kegiatan angkutan ambulans untuk pasien yang sering kali disediakan dalam perawatan medis gawat darurat. Golongan ini tidak mencakup kegiatan uji labolatorium non medis, kegiatan uji dalam bidang kesehatan makanan."
223,77,871,Aktivitas sosial di dalam panti untuk perawatan dan pemulihan kesehatan,"Golongan ini mencakup kegiatan rumah tempat tinggal untuk orang dewasa dengan perawatan, rumah tempat tinggal untuk pemulihan kesehatan setelah sembuh dari sakit, rumah peristirahatan dengan perawatan, fasilitas perawatan dan rumah perawatan. Golongan ini tidak mencakup jasa perawatan di rumah (tangga) yang diberikan oleh tenaga kesehatan profesional, rumah tempat tinggal untuk orang dewasa tanpa atau perawatan yang minim, kegiatan kerja sosial dengan penginapan seperti panti asuhan, asrama anak-anak dan hostel serta rumah singgah sementara untuk tuna wisma."
224,77,872,"Aktivitas sosial di dalam panti untuk keterbelakangan mental, gangguan mental dan penyalahgunaan obat terlarang","Golongan ini mencakup penyediaan jasa sosial di dalam panti dan pengobatan untuk orang dengan keterbelakangan mental, gangguan mental dan masalah penyalahgunaan obat terlarang di mana fasilitas penyediaan tempat tinggal, makanan, pengawasan yang bersifat melindungi, konsultasi dan layanan kesehatan. Golongan ini mencakup fasilitas untuk pencandu alkohol, rumah pemulihan kesehatan untuk penderita gangguan jiwa, fasilitas untuk orang dengan keterbelakangan mental dan gangguan emosional dan rumah tempat tinggal kelompok dan rumah untuk orang yang mengalami setengah gangguan mental."
225,77,873,Aktivitas sosial di dalam panti untuk lanjut usia dan penyandang disabilitas,"Golongan ini mencakup penyediaan jasa sosial di dalam panti dan perawatan untuk orang lanjut usia dan penyandang disabilitas yang tidak dapat merawat dirinya sendiri dan atau orang yang tidak ingin hidup mandiri. Perawatan yang diberikan mencakup tempat tinggal, makanan, pengawasan, layanan pemeliharaan rumah tangga dan perawatan diri."
226,77,879,Aktivitas sosial di dalam panti lainnya ytdl,"Golongan ini mencakup penyediaan jasa sosial di dalam panti lainnya dan perawatan untuk orang, selain orang dewasa dan penyandang disabilitas, yang tidak dapat secara penuh merawat diri sendiri atau yang tidak punya keinginan untuk hidup mandiri. Golongan pokok ini mencakup panti asuhan, asrama anak-anak dan hostel, rumah singgah sementara untuk tuna wisma dan lembaga yang merawat para ibu yang tidak kawin dan anak-anaknya. Kegiatan ini dapat dilakukan oleh pemerintah atau organisasi swasta."
227,78,881,Aktivitas Sosial Tanpa Akomodasi Untuk Lanjut Usia Dan Penyandang Disabilitas,"Golongan ini mencakup penyediaan jasa sosial dan kesejahteraan masyarakat di luar panti untuk lanjut usia dan penyandang disabilitas yang dilakukan oleh pemerintah atau organisasi swasta atau ahlinya, di mana komponen pendidikan adalah terbatas."
228,78,889,Aktivitas Sosial Tanpa Akomodasi Lainnya,"Golongan ini mencakup penyediaan jasa sosial, kesejahteraan dan jasa lainnya yang sejenis di luar panti di mana disediakan untuk perorangan atau keluarga oleh pemerintah atau organisasi swasta atau ahlinya. Jasa ini mencakup kegiatan bimbingan dan kesejahteraan untuk keluarga, anak-anak dan remaja dan masyarakat."
229,79,900,"Aktivitas Hiburan, Kesenian Dan Kreativitas","Golongan ini mencakup kegiatan pengoperasian fasilitas dan penyediaan jasa untuk memenuhi kebutuhan kesenian/kebudayaan, hiburan dan rekreasi dari masyarakat. Golongan ini mencakup kegiatan produksi dari berbagai pertunjukan, perlombaan atau pameran yang ditujukan untuk dilihat masyarakat. Golongan ini mencakup pengoperasian fasilitas seni dan kegiatan keartisan, profesional, produser atau promotor, pertunjukan langsung seni, dengan atau tanpa fasilitas."
230,80,910,"Perpustakaan, Arsip, Museum Dan Kegiatan Kebudayaan Lainnya","Golongan ini mencakup kegiatan berbagai perpustakaan, arsip nasional yang menyediakan layanan untuk masyakarat atau pengguna khusus, kumpulan katalog, tempat penyimpanan dan peminjaman buku, peta, koran dan tabloit, film, rekaman, tape, benda seni dan lain-lain, kegiatan pencarian kembali dalam rangka memenuhi kebutuhan informasi dan jasa lainnya. Golongan ini mencakup kegiatan operasional berbagai museum, termasuk museum seni, sejarah alam, ilmu pengetahuan, teknologi, tempat bersejarah dan gedung bersejarah dan museum khusus lainnya. Golongan ini juga mencakup kegiatan operasional kebun raya dan kebun binatang, termasuk kebun binatang di mana anak-anak dapat berinteraksi langsung dengan binatang, operasional hutan lindung dan suaka margasatwa dan cagar alam dan lain-lain."
231,81,920,Aktivitas Perjudian Dan Pertaruhan,"Golongan ini mencakup kegiatan penjudian dan taruhan seperti penjualan tiket lotere, pengoperasian game dan mesin judi yang bekerja dengan koin, website judi virtual, penyelenggara taruhan dan lainnya, \""off-track betting\"", pengoperasian kasino, termasuk \""floating casino\""."
232,82,931,Aktivitas olahraga,"Golongan ini mencakup kegiatan pengoperasian fasilitas olahraga dan kegiatan klub olahraga, atlet independen yang terutama ikut serta dalam keolahragaan atau kejuaraan dihadapan penonton. Golongan ini juga mencakup kegiatan pelatih olahraga yang memberikan pelatihan khusus, penyelenggara arena atau stadion olahraga dan kegiatan lain seperti mengorganisasikan, promosi atau pengelola kejuaraan olahraga dan fasilitas olahraga lainnya yang tidak diklasifikasikan di tempat lain."
233,82,932,Aktivitas rekreasi lainnya,"Golongan ini mencakup kegiatan unit yang mengoperasikan fasilitas atau menyediakan jasa yang memperkenalkan berbagai macam rekreasi kepada masyarakat atau peminatnya. Golongan ini juga mencakup kegiatan dan operasi tempat yang menyenangkan atau taman hiburan dan kegiatan rekreasi atau menyenangkan lain seperti pantai, fasilitas angkutan rekreasi, ski gunung, penyewaan peralatan untuk hiburan dan bersenang-senang sebagai bagian dari fasilitas rekreasi, pasar malam dan pertunjukkan rekreasi alami, diskotek dan lantai dansa dan kegiatan produser atau promotor pertunjukan langsung selain seni atau kejuaraan olahraga."
234,83,941,"Aktivitas organisasi bisnis, pengusaha dan profesi","Golongan ini mencakup kegiatan unit-unit yang mewakili kepentingan anggota organisasi usaha dan pengusaha. Dalam organisasi keanggotaan profesional, juga mencakup kegiatan memperjuangkan kepentingan profesional anggota dari profesinya. Golongan ini mencakup kegiatan organisasi yang kepentingan anggotanya terpusat pada pengembangan perusahaan pada jaringan khusus bisnis atau perdagangan termasuk pertanian, wilayah geografi khusus, politik tanpa memperhatikan urusan bisnis, seperti kamar dagang dan organisasi sejenisnya. Golongan ini mencakup kegiatan organisasi keanggotaan profesional, yang kepentingan anggotanya terpusat terutama pada disiplin ilmu tertentu atau praktik profesional atau bidang teknik atau spesialis yang berkaitan dengan ilmu pengetahuan, akademi atau kegiatan kebudayaan. Kegiatan organisasi ini mencakup desiminasi informasi, standar praktik pendirian dan pengawasan, representasi di hadapan lembaga pemerintah dan hubungan masyarakat organisasi profesional."
235,83,942,Aktivitas organisasi buruh,"Golongan ini mencakup kegiatan organisasi pekerja dan serikat buruh dan asosiasi melalui berbagai keanggotaan yang memperjuangkan kepentingan pekerja, perbaikan upah dan kondisi kerja dan aksi bersama melalui organisasi."
236,83,949,Aktivitas organisasi lainnya,"Golongan ini mencakup kegiatan organisasi lain yang belum diklasifikasikan pada golongan 941 dan 942. Golongan ini mencakup kegiatan yang memperjuangkan keinginan anggotanya termasuk organisasi keagamaan, organisasi politik dan organisasi keanggotaan lainnya yang memajukan masyarakat atau alasan khusus lain. Kegiatan yang tercakup seperti gerakan ekologi dan lingkungan, fasilitas pendidikan dan masyarakat, kelompok etnis dan minoritas, veteran perang, asosiasi konsumen, organisasi pengetahuan sosial, kebudayaan dan kegemaran (hobi). Golongan ini tidak mencakup kegiatan klub olahraga dan asosiasi profesional."
237,84,951,Reparasi komputer dan alat komunikasi,"Golongan ini mencakup kegiatan reparasi dan perawatan komputer dan perlengkapannya, mesin hitung dan perlengakapannya termasuk mesin teller otomatis yang tidak dioperasikan secara mekanik, reparasi peralatan komunikasi seperti telepon, radio dua arah, modem, mesin faks, peralatan transmisi komunikasi, TV komersial dan kamera video."
238,84,952,Reparasi barang keperluan pribadi dan perlengkapan rumah tangga,"Golongan ini mencakup kegiatan reparasi dan perawatan barang rumah tangga dan barang keperluan pribadi. Termasuk kegiatan reparasi dan perawatan barang elektronik konsumen, peralatan rumah tangga dan peralatan kebun dan rumah, alas kaki dan barang dari kulit dan furnitur dan lain-lain."
239,85,961,"Aktivitas Jasa perorangan untuk kebugaran, Bukan olahraga","Golongan ini mencakup kegiatan yang menyediakan jasa untuk kebugaran seperti perawatan rambut dan perawatan kecantikan, kegiatan mandi turki, sauna, solarium atau mandi sinar matahari, salon untuk melangsingkan tubuh (reducing and slendering salon), rumah pijat dan spa."
240,85,962,Aktivitas penatu,"Golongan ini mencakup kegiatan pencucian, dry cleaning, pengepresan semua macam pakaian jadi dan tekstil dengan peralatan mekanik yang bekerja sendiri atau digerakkan dengan tangan baik untuk kebutuhan masyarakat umum dan untuk industri atau komersial. Golongan ini juga mencakup kegiatan reparasi dan perubahan kecil pakaian jadi dan tekstil lain yang berkaitan dengan pencucian."
241,85,969,Aktivitas Jasa perorangan lainnya ytdl,"Golongan ini mencakup kegiatan semua jasa perorangan ytdl seperti pemakaman dan kegiatan yang berkaitan dengannya, kegiatan spiritual dan astrologi, kegiatan perawatan hewan piaraan (kandang perawatan, jasa perkawinan dan sebagainya), semir sepatu dan lain-lain."
242,86,970,Aktivitas Rumah Tangga Sebagai Pemberi Kerja Dari Personil Domestik,"Golongan ini mencakup kegiatan rumah tangga yang memanfaatkan jasa perorangan dalam rumah tangga, seperti asisten rumah tangga, tukang kebun dan lain sebagainya yang menyediakan jasa untuk melayani rumah tangga dan anggota rumah tangga."
243,87,981,Aktivitas yang menghasilkan barang oleh rumah tangga yang digunakan untuk memenuhi kebutuhan sendiri,"Golongan ini mencakup kegiatan rumah tangga yang menghasilkan barang yang digunakan untuk memenuhi kebutuhan sendiri. Kegiatan ini mencakup kegiatan yang menghasilkan makanan, tempat tinggal, pakaian dan barang lainnya untuk memenuhi kebutuhan sendiri. Pengklasifikasian kegiatan bagaimanapun akan berbeda-beda menurut dasarnya, jika rumah tangga memasarkan barangnya, maka kegiatannya diklasifikasikan menurut lapangan usaha KBLI yang sesuai."
244,87,982,Aktivitas yang menghasilkan jasa oleh rumah tangga yang digunakan untuk memenuhi kebutuhan sendiri,"Golongan ini mencakup kegiatan yang menghasilkan jasa oleh rumah tangga untuk memenuhi kebutuhannya sendiri, termasuk memasak, mengajar, merawat anggota rumah tangga dan jasa lain yang dihasilkan rumah tangga untuk memenuhi kebutuhan sendiri. Sama halnya, jika rumah tangga juga terkait dalam kegiatan yang menghasilkan berbagai jenis barang untuk memenuhi kebutuhan sendiri, kegiatan semacam ini diklasifikasikan pada golongan 981."
245,88,990,Aktivitas Badan Internasional Dan Badan Ekstra Internasional Lainnya,"Golongan ini mencakup kegiatan Badan Internasional, seperti Perserikatan Bangsa-Bangsa dan perwakilan Perserikatan Bangsa-Bangsa, Badan Regional dan lain-lain, termasuk The International MonetaryFund, The World Bank, The World Customs Organization (WHO), the Organization for Economic Co-operation and Development (OECD), the Organization of Petroleum Exporting Countries (OPEC), the European Communities, the European Free Trade Association dan lain-lain. Golongan ini mencakup kegiatan perwakilan diplomatik dan konsulat (Kedutaan Besar) yang ditentukan oleh negara dimana berada daripada negara yang diwakilinya."
